stdgCd,lclgvNm,stlckId,stlckRprsPstnNm,stlckDtlPstnNm,stlckCnt,ctpvNm,sggNm,fcltRoadNmAddr,fcltLotnoAddr,lat,lot,wkdyOperBgngTm,wkdyOperEndTm,satOperBgngTm,satOperEndTm,lhldyOperBgngTm,lhldyOperEndTm,freeUtztnHr,instlYmd,custCntrTelno,mngInstNm,mngInstTelno,totCrtrYmd
"1100000000","서울특별시","TL234C","2호선 신도림(54~79)","1번 출입구 게이트 내부 상가 주변","26","서울특별시","구로구","서울특별시 구로구 새말로 지하117-21","서울특별시 구로구 신도림동 460-26 2호선 신도림역","37.5091470000","126.8910580000","050000","010000","050000","010000","050000","000000","000000","20241001","18771265","서울도시철도엔지니어링(주)","18771265","20260410"
"1100000000","서울특별시","TL235","2호선 문래","2번 출입구 통로","9","서울특별시","영등포구","서울특별시 영등포구 당산로 지하28","서울특별시 영등포구 문래동3가 68-1 문래역","37.5184440000","126.8948630000","050000","010000","050000","010000","050000","000000","000000","20241001","18771265","서울도시철도엔지니어링(주)","18771265","20260410"
"1100000000","서울특별시","TL236A","2호선 영등포구청(1~13)","3번 출입구 게이트 내부 계단 주변","13","서울특별시","영등포구","서울특별시 영등포구 당산로 지하121","서울특별시 영등포구 당산동3가 270-1 영등포구청역","37.5261010000","126.8966150000","050000","010000","050000","010000","050000","000000","000000","20241003","18771265","서울도시철도엔지니어링(주)","18771265","20260410"
"1100000000","서울특별시","TL236B","5호선 영등포구청(14~22)","영등포구청역 B4층 게이트 주변(6,7번출구)","9","서울특별시","영등포구","서울특별시 영등포구 양산로 지하116","서울특별시 영등포구 당산동3가 556-1 영등포구청역","37.5241830000","126.8955240000","050000","010000","050000","010000","050000","000000","000000","20241003","18771265","서울도시철도엔지니어링(주)","18771265","20260410"
"1100000000","서울특별시","TL237","2호선 당산","1,2번 출입구 주변","13","서울특별시","영등포구","서울특별시 영등포구 당산로 229","서울특별시 영등포구 당산동6가 323-1 당산역","37.5344180000","126.9021460000","050000","010000","050000","010000","050000","000000","000000","20241001","18771265","서울도시철도엔지니어링(주)","18771265","20260410"
"1100000000","서울특별시","TL238A","2호선 합정(1~25)","1,2,3,4번 출입구 주변","25","서울특별시","마포구","서울특별시 마포구 양화로 지하55","서울특별시 마포구 서교동 393 합정역","37.5506820000","126.9154390000","050000","010000","050000","010000","050000","000000","000000","20230322","18771265","서울도시철도엔지니어링(주)","18771265","20260410"
"1100000000","서울특별시","TL238B","6호선 합정(26~50)","합정역 B1층 5, 6번 출구 방면 (즉석사진기 주변)","25","서울특별시","마포구","서울특별시 마포구 양화로 지하45","서울특별시 마포구 합정동 414 합정역","37.5492840000","126.9139310000","050000","010000","050000","010000","050000","000000","000000","20230322","18771265","서울도시철도엔지니어링(주)","18771265","20260410"
"1100000000","서울특별시","TL239A","2호선 홍대입구(1~33)","2,8번 출입구 주변","33","서울특별시","마포구","서울특별시 마포구 양화로 지하160","서울특별시 마포구 동교동 165 홍대입구역","37.5567450000","126.9237440000","050000","010000","050000","010000","050000","000000","000000","20230322","18771265","서울도시철도엔지니어링(주)","18771265","20260410"
"1100000000","서울특별시","TL239B","2호선 홍대입구(34~65)","2,8번 출입구 주변","32","서울특별시","마포구","서울특별시 마포구 양화로 지하160","서울특별시 마포구 동교동 165 홍대입구역","37.5566970000","126.9236820000","050000","010000","050000","010000","050000","000000","000000","20230322","18771265","서울도시철도엔지니어링(주)","18771265","20260410"
"1100000000","서울특별시","TL239C","2호선 홍대입구(66~113)","2,8번 출입구 게이트 맞은편 화장실 주변","48","서울특별시","마포구","서울특별시 마포구 양화로 지하160","서울특별시 마포구 동교동 165 홍대입구역","37.5573850000","126.9245480000","050000","010000","050000","010000","050000","000000","000000","20230322","18771265","서울도시철도엔지니어링(주)","18771265","20260410"
"1100000000","서울특별시","TL239D","2호선 홍대입구(114~143)","2,8번 출입구 게이트 맞은편","30","서울특별시","마포구","서울특별시 마포구 양화로 지하160","서울특별시 마포구 동교동 165 홍대입구역","37.5575760000","126.9246660000","050000","010000","050000","010000","050000","000000","000000","20230322","18771265","서울도시철도엔지니어링(주)","18771265","20260410"
"1100000000","서울특별시","TL239E","2호선 홍대입구(144~171)","2번에서 3번 출입구 복도 사이","28","서울특별시","마포구","서울특별시 마포구 양화로 지하160","서울특별시 마포구 동교동 165 홍대입구역","37.5575370000","126.9246060000","050000","010000","050000","010000","050000","000000","000000","20230322","18771265","서울도시철도엔지니어링(주)","18771265","20260410"
"1100000000","서울특별시","TL240A","2호선 신촌(1~22)","지하1층  백화점 연결통로 주변","22","서울특별시","마포구","서울특별시 마포구 신촌로 지하90","서울특별시 마포구 노고산동 31-11 신촌역","37.5553900000","126.9360860000","050000","010000","050000","010000","050000","000000","000000","20230322","18771265","서울도시철도엔지니어링(주)","18771265","20260410"
"1100000000","서울특별시","TL240B","2호선 신촌(23~49)","5번 출입구 게이트 주변","27","서울특별시","마포구","서울특별시 마포구 신촌로 지하90","서울특별시 마포구 노고산동 31-11 신촌역","37.5551690000","126.9371390000","050000","010000","050000","010000","050000","000000","000000","20230322","18771265","서울도시철도엔지니어링(주)","18771265","20260410"
"1100000000","서울특별시","TL240C","2호선 신촌(50~71)","5번 출입구 게이트 주변","22","서울특별시","마포구","서울특별시 마포구 신촌로 지하90","서울특별시 마포구 노고산동 31-11 신촌역","37.5551680000","126.9366930000","050000","010000","050000","010000","050000","000000","000000","20230322","18771265","서울도시철도엔지니어링(주)","18771265","20260410"
"1100000000","서울특별시","TL241","2호선 이대","5번 출입구 화장실 주변","21","서울특별시","마포구","서울특별시 마포구 신촌로 지하180","서울특별시 마포구 염리동 8-85 이대역","37.5567110000","126.9458350000","050000","010000","050000","010000","050000","000000","000000","20241025","18771265","서울도시철도엔지니어링(주)","18771265","20260410"
"1100000000","서울특별시","TL242","2호선 아현","3번 출입구 ATM주변","9","서울특별시","마포구","서울특별시 마포구 신촌로 지하270","서울특별시 마포구 아현동 354-23 아현역","37.5573730000","126.9562130000","050000","010000","050000","010000","050000","000000","000000","20240923","18771265","서울도시철도엔지니어링(주)","18771265","20260410"
"1100000000","서울특별시","TL243A","2호선 충정로(1~15)","B2층 1,2번 출입구 화장실 주변","15","서울특별시","서대문구","서울특별시 서대문구 서소문로 지하17","서울특별시 서대문구 충정로3가 319-1 충정로역(2호선)","37.5593390000","126.9636110000","050000","010000","050000","010000","050000","000000","000000","20240923","18771265","서울도시철도엔지니어링(주)","18771265","20260410"
"1100000000","서울특별시","TL243B","5호선 충정로(16~24)","충정로역 B1층 화장실 주변(8,9번출구)","9","서울특별시","서대문구","서울특별시 서대문구 충정로 지하28-1","서울특별시 서대문구 충정로3가 248-1 충정로역(5호선)","37.5604360000","126.9629660000","050000","010000","050000","010000","050000","000000","000000","20240923","18771265","서울도시철도엔지니어링(주)","18771265","20260410"
"1100000000","서울특별시","TL320","3호선 구파발","1,4번 출입구 주변","13","서울특별시","은평구","서울특별시 은평구 진관2로 지하15-25","서울특별시 은평구 진관동 67-26 3호선 구파발역사무소","37.6370410000","126.9187610000","050000","010000","050000","010000","050000","000000","000000","20241028","18771265","서울도시철도엔지니어링(주)","18771265","20260410"
"1100000000","서울특별시","TL321","3호선 연신내","6,7번 출입구 주변","25","서울특별시","은평구","서울특별시 은평구 통일로 지하849","서울특별시 은평구 갈현동 397 3,6호선 연신내역사무소","37.6193100000","126.9209140000","050000","010000","050000","010000","050000","000000","000000","20241028","18771265","서울도시철도엔지니어링(주)","18771265","20260410"
"1100000000","서울특별시","TL322A","3호선 불광(1~9)","1,4,5번 출입구 주변","9","서울특별시","은평구","서울특별시 은평구 통일로 지하723-1","서울특별시 은평구 대조동 13-10 3,6호선 불광역사무소","37.6104150000","126.9300020000","050000","010000","050000","010000","050000","000000","000000","20241028","18771265","서울도시철도엔지니어링(주)","18771265","20260410"
"1100000000","서울특별시","TL322B","6호선 불광(10~18)","불광역 중층 9번 출구 방면 (3호선 연결통로)","9","서울특별시","은평구","서울특별시 은평구 통일로 지하723-1","서울특별시 은평구 대조동 13-10 3,6호선 불광역사무소","37.6109140000","126.9295630000","050000","010000","050000","010000","050000","000000","000000","20241028","18771265","서울도시철도엔지니어링(주)","18771265","20260410"
"1100000000","서울특별시","TL323","3호선 녹번","1,4,5번 출입구 주변","9","서울특별시","은평구","서울특별시 은평구 통일로 지하602-1","서울특별시 은평구 녹번동 55 지하철3호선 녹번역","37.6011960000","126.9355150000","050000","010000","050000","010000","050000","000000","000000","20241028","18771265","서울도시철도엔지니어링(주)","18771265","20260410"
"1100000000","서울특별시","TL324A","3호선 홍제(1~9)","지하2층 1,4번 출입구 주변","9","서울특별시","서대문구","서울특별시 서대문구 통일로 지하440-1","서울특별시 서대문구 홍제동 161-1 홍제역","37.5892350000","126.9436560000","050000","010000","050000","010000","050000","000000","000000","20241028","18771265","서울도시철도엔지니어링(주)","18771265","20260410"
"1100000000","서울특별시","TL324B","3호선 홍제(10~18)","지하2층 2,3번 출입구 주변","9","서울특별시","서대문구","서울특별시 서대문구 통일로 지하440-1","서울특별시 서대문구 홍제동 161-1 홍제역","37.5885680000","126.9444730000","050000","010000","050000","010000","050000","000000","000000","20241028","18771265","서울도시철도엔지니어링(주)","18771265","20260410"
"1100000000","서울특별시","TL325","3호선 무악재","지하2층 복도 통로","9","서울특별시","서대문구","서울특별시 서대문구 통일로 지하361","서울특별시 서대문구 홍제동 26-1 무악재역","37.5822680000","126.9503650000","050000","010000","050000","010000","050000","000000","000000","20241028","18771265","서울도시철도엔지니어링(주)","18771265","20260410"
"1100000000","서울특별시","TL326","3호선 독립문","3,4번 출입구 주변","9","서울특별시","서대문구","서울특별시 서대문구 통일로 지하247","서울특별시 서대문구 현저동 101 독립문역","37.5739350000","126.9583720000","050000","010000","050000","010000","050000","000000","000000","20241028","18771265","서울도시철도엔지니어링(주)","18771265","20260410"
"1100000000","서울특별시","TL327A","3호선 경복궁(1~29)","7번 출구 지하2층 고객안전실 옆","29","서울특별시","종로구","서울특별시 종로구 사직로 지하130","서울특별시 종로구 적선동 81-1 3호선 경복궁역","37.5758810000","126.9729000000","050000","010000","050000","010000","050000","000000","000000","20230322","18771265","서울도시철도엔지니어링(주)","18771265","20260410"
"1100000000","서울특별시","TL327B","3호선 경복궁(30~51)","7번 출구 지하2층 고객안전실 옆","22","서울특별시","종로구","서울특별시 종로구 사직로 지하130","서울특별시 종로구 적선동 81-1 3호선 경복궁역","37.5758360000","126.9731050000","050000","010000","050000","010000","050000","000000","000000","20230322","18771265","서울도시철도엔지니어링(주)","18771265","20260410"
"1100000000","서울특별시","TL327C","3호선 경복궁(52~76)","7번 출입구 주변 계단 밑","25","서울특별시","종로구","서울특별시 종로구 사직로 지하130","서울특별시 종로구 적선동 81-1 3호선 경복궁역","37.5759970000","126.9727900000","050000","010000","050000","010000","050000","000000","000000","20230322","18771265","서울도시철도엔지니어링(주)","18771265","20260410"
"1100000000","서울특별시","TL332","3호선 동대입구","1,2번 출입구와 3,4번 출입구 사이 통로","13","서울특별시","중구","서울특별시 중구 동호로 지하256","서울특별시 중구 장충동2가 199-3 동대입구역 3호선","37.5591450000","127.0054400000","050000","010000","050000","010000","050000","000000","000000","20241017","18771265","서울도시철도엔지니어링(주)","18771265","20260410"
"1100000000","서울특별시","TL333A","3호선 약수(1~9)","4,5번 출입구 게이트 내부","9","서울특별시","중구","서울특별시 중구 다산로 지하122","서울특별시 중구 신당동 369-44 약수역 3호선","37.5540930000","127.0112200000","050000","010000","050000","010000","050000","000000","000000","20241021","18771265","서울도시철도엔지니어링(주)","18771265","20260410"
"1100000000","서울특별시","TL333B","6호선 약수(10~18)","약수역 B1층 9번 출구 방면","9","서울특별시","중구","서울특별시 중구 다산로 지하115","서울특별시 중구 신당동 369-2 약수역 6호선","37.5546700000","127.0105410000","050000","010000","050000","010000","050000","000000","000000","20241021","18771265","서울도시철도엔지니어링(주)","18771265","20260410"
"1100000000","서울특별시","TL334","3호선 금호","3번 출입구 주변","9","서울특별시","성동구","서울특별시 성동구 동호로 지하104","서울특별시 성동구 금호동4가 1470 금호역","37.5482140000","127.0156220000","050000","010000","050000","010000","050000","000000","000000","20241016","18771265","서울도시철도엔지니어링(주)","18771265","20260410"
"1100000000","서울특별시","TL335","3호선 옥수","1,2번 출입구 방향 화장실 주변","9","서울특별시","성동구","서울특별시 성동구 동호로 21","서울특별시 성동구 옥수동 168-1 옥수역","37.5421790000","127.0170460000","050000","010000","050000","010000","050000","000000","000000","20241016","18771265","서울도시철도엔지니어링(주)","18771265","20260410"
"1100000000","서울특별시","TL336A","3호선 압구정(1~26)","6번 출입구 주변","26","서울특별시","강남구","서울특별시 강남구 압구정로 지하172","서울특별시 강남구 신사동 668 압구정역","37.5271270000","127.0282940000","050000","010000","050000","010000","050000","000000","000000","20230322","18771265","서울도시철도엔지니어링(주)","18771265","20260410"
"1100000000","서울특별시","TL336B","3호선 압구정(27~43)","4번 출입구 주변","17","서울특별시","강남구","서울특별시 강남구 압구정로 지하172","서울특별시 강남구 신사동 668 압구정역","37.5257610000","127.0283180000","050000","010000","050000","010000","050000","000000","000000","20230322","18771265","서울도시철도엔지니어링(주)","18771265","20260410"
"1100000000","서울특별시","TL337A","3호선 신사(1~45)","6번 출입구 게이트 주변","45","서울특별시","강남구","서울특별시 강남구 도산대로 지하102","서울특별시 강남구 신사동 667 신사역","37.5163120000","127.0198790000","050000","010000","050000","010000","050000","000000","000000","20230322","18771265","서울도시철도엔지니어링(주)","18771265","20260410"
"1100000000","서울특별시","TL337B","3호선 신사(46~68)","6, 7번 출입구 주변","23","서울특별시","강남구","서울특별시 강남구 도산대로 지하102","서울특별시 강남구 신사동 667 신사역","37.5163190000","127.0196820000","050000","010000","050000","010000","050000","000000","000000","20230322","18771265","서울도시철도엔지니어링(주)","18771265","20260410"
"1100000000","서울특별시","TL338","3호선 잠원","1번 출입구 우측 게이트 주변","9","서울특별시","서초구","서울특별시 서초구 잠원로4길 지하46","서울특별시 서초구 잠원동 100-1 잠원역","37.5128490000","127.0114930000","050000","010000","050000","010000","050000","000000","000000","20240925","18771265","서울도시철도엔지니어링(주)","18771265","20260410"
"1100000000","서울특별시","TL339A","3호선 고속터미널(1~17)","1번 출입구 9호선 환승게이트 주변","17","서울특별시","서초구","서울특별시 서초구 신반포로 지하188","서울특별시 서초구 반포동 19-11 강남고속터미널역","37.5054690000","127.0047580000","050000","010000","050000","010000","050000","000000","000000","20230322","18771265","서울도시철도엔지니어링(주)","18771265","20260410"
"1100000000","서울특별시","TL339B","3호선 고속터미널(18~72)","대합실 중앙지하  2층 대합실 상가(네이처리퍼블릭) 주변","55","서울특별시","서초구","서울특별시 서초구 신반포로 지하188","서울특별시 서초구 반포동 19-11 강남고속터미널역","37.5049450000","127.0049990000","050000","010000","050000","010000","050000","000000","000000","20230322","18771265","서울도시철도엔지니어링(주)","18771265","20260410"
"1100000000","서울특별시","TL339E","7호선 고속터미널(73~98)","고속터미널역 B1층 3번 출구 방면 (화장실 주변)","26","서울특별시","서초구","서울특별시 서초구 신반포로 지하188","서울특별시 서초구 반포동 19-11 강남고속터미널역","37.5034900000","127.0052520000","050000","010000","050000","010000","050000","000000","000000","20230322","18771265","서울도시철도엔지니어링(주)","18771265","20260410"
"1100000000","서울특별시","TL341","3호선 남부터미널","지하2층5,6번 출입구 주변 계단 밑","21","서울특별시","서초구","서울특별시 서초구 서초중앙로 지하31","서울특별시 서초구 서초동 1748-30 남부터미널역","37.4850430000","127.0161350000","050000","010000","050000","010000","050000","000000","000000","20240925","18771265","서울도시철도엔지니어링(주)","18771265","20260410"
"1100000000","서울특별시","TL342A","3호선 양재(1~13)","11,12번 출입구 주변 게이트 주변","13","서울특별시","서초구","서울특별시 서초구 남부순환로 지하2585","서울특별시 서초구 서초동 1366-9 양재역","37.4844410000","127.0335770000","050000","010000","050000","010000","050000","000000","000000","20240922","18771265","서울도시철도엔지니어링(주)","18771265","20260410"
"1100000000","서울특별시","TL342B","3호선 양재(14~26)","3,4번 출입구 주변 편의점 주변","13","서울특별시","서초구","서울특별시 서초구 남부순환로 지하2585","서울특별시 서초구 서초동 1366-9 양재역","37.4845890000","127.0341770000","050000","010000","050000","010000","050000","000000","000000","20240922","18771265","서울도시철도엔지니어링(주)","18771265","20260410"
"1100000000","서울특별시","TL343","3호선 매봉","1,2번 출입구 주변 화장실 주변","9","서울특별시","강남구","서울특별시 강남구 남부순환로 지하2744","서울특별시 강남구 도곡동 179-2 매봉역","37.4869010000","127.0465390000","050000","010000","050000","010000","050000","000000","000000","20240922","18771265","서울도시철도엔지니어링(주)","18771265","20260410"
"1100000000","서울특별시","TL344","3호선 도곡","4번 출입구 주변 게이트 맞은편","13","서울특별시","강남구","서울특별시 강남구 남부순환로 지하2814","서울특별시 강남구 도곡동 339-2 도곡역","37.4905980000","127.0550830000","050000","010000","050000","010000","050000","000000","000000","20240922","18771265","서울도시철도엔지니어링(주)","18771265","20260410"
"1100000000","서울특별시","TL345","3호선 대치","3번 출입구 주변 게이트 주변","9","서울특별시","강남구","서울특별시 강남구 남부순환로 지하2952","서울특별시 강남구 대치동 317-3 대치역","37.4948830000","127.0646410000","050000","010000","050000","010000","050000","000000","000000","20240922","18771265","서울도시철도엔지니어링(주)","18771265","20260410"
"1100000000","서울특별시","TL346","3호선 학여울","1번 출입구 주변 역무실 주변","9","서울특별시","강남구","서울특별시 강남구 남부순환로 지하3104","서울특별시 강남구 대치동 514-3 학여울역","37.4965350000","127.0703510000","050000","010000","050000","010000","050000","000000","000000","20240919","18771265","서울도시철도엔지니어링(주)","18771265","20260410"
"1100000000","서울특별시","TL347","3호선 대청","3번 출입구 주변 게이트 주변","9","서울특별시","강남구","서울특별시 강남구 일원로 지하2","서울특별시 강남구 일원동 700-9 대청역","37.4935760000","127.0794860000","050000","010000","050000","010000","050000","000000","000000","20240919","18771265","서울도시철도엔지니어링(주)","18771265","20260410"
"1100000000","서울특별시","TL348","3호선 일원","4번 출입구에서 5번 출입구 가는 통로 내부","9","서울특별시","강남구","서울특별시 강남구 일원로 지하121","서울특별시 강남구 일원동 717 일원역","37.4835640000","127.0845650000","050000","010000","050000","010000","050000","000000","000000","20240918","18771265","서울도시철도엔지니어링(주)","18771265","20260410"
"1100000000","서울특별시","TL349","3호선 수서","3번 출입구 게이트 주변","21","서울특별시","강남구","서울특별시 강남구 광평로 지하270","서울특별시 강남구 수서동 728 수서역","37.4875990000","127.1022460000","050000","010000","050000","010000","050000","000000","000000","20240918","18771265","서울도시철도엔지니어링(주)","18771265","20260410"
"1100000000","서울특별시","TL350A","3호선 가락시장(1~13)","7번 출입구 화장실 주변","13","서울특별시","송파구","서울특별시 송파구 송파대로 지하257","서울특별시 송파구 가락동 184-23 가락시장역","37.4923380000","127.1182430000","050000","010000","050000","010000","050000","000000","000000","20240910","18771265","서울도시철도엔지니어링(주)","18771265","20260410"
"1100000000","서울특별시","TL350B","8호선 가락시장(14~22)","가락시장역 B1층 아기사랑방 주변 (1번 출구)","9","서울특별시","송파구","서울특별시 송파구 송파대로 지하257","서울특별시 송파구 가락동 184-23 가락시장역","37.4926560000","127.1183800000","050000","010000","050000","010000","050000","000000","000000","20240910","18771265","서울도시철도엔지니어링(주)","18771265","20260410"
"1100000000","서울특별시","TL351","3호선 경찰병원","2번 출입구 화장실 주변","9","서울특별시","송파구","서울특별시 송파구 중대로 지하149","서울특별시 송파구 가락동 10-15 경찰병원역","37.4956260000","127.1240700000","050000","010000","050000","010000","050000","000000","000000","20240909","18771265","서울도시철도엔지니어링(주)","18771265","20260410"
"1100000000","서울특별시","TL352","3호선 오금","2번 출입구 주변","9","서울특별시","송파구","서울특별시 송파구 오금로 지하321","서울특별시 송파구 오금동 44-2 오금역","37.5020280000","127.1282700000","050000","010000","050000","010000","050000","000000","000000","20240909","18771265","서울도시철도엔지니어링(주)","18771265","20260410"
"1100000000","서울특별시","TL409","4호선 불암산","지상2층 게이트 주변","9","서울특별시","노원구","서울특별시 노원구 상계로 305","서울특별시 노원구 상계동 111 당고개역","37.6703040000","127.0790540000","050000","010000","050000","010000","050000","000000","000000","20241009","18771265","서울도시철도엔지니어링(주)","18771265","20260410"
"1100000000","서울특별시","TL410","4호선 상계","지상2층 복도사이","13","서울특별시","노원구","서울특별시 노원구 상계로 182","서울특별시 노원구 상계동 156-203 상계역","37.6607110000","127.0733570000","050000","010000","050000","010000","050000","000000","000000","20241009","18771265","서울도시철도엔지니어링(주)","18771265","20260410"
"1100000000","서울특별시","TL411A","4호선 노원(1~21)","지상2층 복도사이","21","서울특별시","노원구","서울특별시 노원구 상계로 69-1","서울특별시 노원구 상계동 602-5 노원역 4호선","37.6562770000","127.0633620000","050000","010000","050000","010000","050000","000000","000000","20241009","18771265","서울도시철도엔지니어링(주)","18771265","20260410"
"1100000000","서울특별시","TL411B","7호선 노원(22~42)","노원역 B1층 5~7번 출구 방면(E/V 주변)","21","서울특별시","노원구","서울특별시 노원구 동일로 지하1409","서울특별시 노원구 상계동 729 노원역 7호선","37.6539940000","127.0606650000","050000","010000","050000","010000","050000","000000","000000","20241009","18771265","서울도시철도엔지니어링(주)","18771265","20260410"
"1100000000","서울특별시","TL412","4호선 창동","2번 출입구 주변","9","서울특별시","도봉구","서울특별시 도봉구 마들로11길 77","서울특별시 도봉구 창동 135-1 창동역","37.6529270000","127.0466730000","050000","010000","050000","010000","050000","000000","000000","20241014","18771265","서울도시철도엔지니어링(주)","18771265","20260410"
"1100000000","서울특별시","TL413","4호선 쌍문","1번 출입구 주변","9","서울특별시","도봉구","서울특별시 도봉구 도봉로 지하486-1","서울특별시 도봉구 창동 703-4 쌍문역","37.6487070000","127.0348850000","050000","010000","050000","010000","050000","000000","000000","20241014","18771265","서울도시철도엔지니어링(주)","18771265","20260410"
"1100000000","서울특별시","TL414","4호선 수유","5,6번 출입구 주변","13","서울특별시","강북구","서울특별시 강북구 도봉로 지하338","서울특별시 강북구 수유동 140 수유역","37.6373110000","127.0248230000","050000","010000","050000","010000","050000","000000","000000","20241014","18771265","서울도시철도엔지니어링(주)","18771265","20260410"
"1100000000","서울특별시","TL415","4호선 미아","3,4,5,6번 출입구 게이트 주변","9","서울특별시","강북구","서울특별시 강북구 도봉로 지하198","서울특별시 강북구 미아동 194-1 미아역","37.6262140000","127.0261800000","050000","010000","050000","010000","050000","000000","000000","20241014","18771265","서울도시철도엔지니어링(주)","18771265","20260410"
"1100000000","서울특별시","TL416A","4호선 미아사거리(1~13)","롯데몰  환승통로","13","서울특별시","강북구","서울특별시 강북구 도봉로 지하50","서울특별시 강북구 미아동 66-1 미아사거리역","37.6140030000","127.0300610000","050000","010000","050000","010000","050000","000000","000000","20241014","18771265","서울도시철도엔지니어링(주)","18771265","20260410"
"1100000000","서울특별시","TL416B","4호선 미아사거리(14~26)","5번 출입구 게이트주변","13","서울특별시","강북구","서울특별시 강북구 도봉로 지하50","서울특별시 강북구 미아동 66-1 미아사거리역","37.6130330000","127.0300440000","050000","010000","050000","010000","050000","000000","000000","20241014","18771265","서울도시철도엔지니어링(주)","18771265","20260410"
"1100000000","서울특별시","TL417","4호선 길음","10번 출입구 게이트주변","17","서울특별시","성북구","서울특별시 성북구 동소문로 지하248","서울특별시 성북구 길음동 877-66 길음역","37.6038840000","127.0252630000","050000","010000","050000","010000","050000","000000","000000","20241014","18771265","서울도시철도엔지니어링(주)","18771265","20260410"
"1100000000","서울특별시","TL418A","4호선 성신여대입구(1~13)","우이신설  환승통로 주변 벽면","13","서울특별시","성북구","서울특별시 성북구 동소문로 지하102","서울특별시 성북구 동선동4가 1 성신여대입구역","37.5925830000","127.0163560000","050000","010000","050000","010000","050000","000000","000000","20241022","18771265","서울도시철도엔지니어링(주)","18771265","20260410"
"1100000000","서울특별시","TL418B","4호선 성신여대입구(14~42)","7번 출입구 주변","29","서울특별시","성북구","서울특별시 성북구 동소문로 지하102","서울특별시 성북구 동선동4가 1 성신여대입구역","37.5928710000","127.0165350000","050000","010000","050000","010000","050000","000000","000000","20241022","18771265","서울도시철도엔지니어링(주)","18771265","20260410"
"1100000000","서울특별시","TL419","4호선 한성대입구","5번 출입구 게이트 주변","13","서울특별시","성북구","서울특별시 성북구 삼선교로 지하1","서울특별시 성북구 삼선동1가 14 한성대입구역","37.5884620000","127.0061290000","050000","010000","050000","010000","050000","000000","000000","20241022","18771265","서울도시철도엔지니어링(주)","18771265","20260410"
"1100000000","서울특별시","TL420A","4호선 혜화(1~43)","지하 1층 화장실 주변","43","서울특별시","종로구","서울특별시 종로구 대학로 지하120","서울특별시 종로구 명륜4가 96-5 4호선 혜화역","37.5816410000","127.0018590000","050000","010000","050000","010000","050000","000000","000000","20230322","18771265","서울도시철도엔지니어링(주)","18771265","20260410"
"1100000000","서울특별시","TL420B","4호선 혜화(44~81)","4번 출입구 주변","38","서울특별시","종로구","서울특별시 종로구 대학로 지하120","서울특별시 종로구 명륜4가 96-5 4호선 혜화역","37.5830470000","127.0017040000","050000","010000","050000","010000","050000","000000","000000","20230322","18771265","서울도시철도엔지니어링(주)","18771265","20260410"
"1100000000","서울특별시","TL420C","4호선 혜화(82~102)","4번 출입구 주변","21","서울특별시","종로구","서울특별시 종로구 대학로 지하120","서울특별시 종로구 명륜4가 96-5 4호선 혜화역","37.5828070000","127.0016880000","050000","010000","050000","010000","050000","000000","000000","20230322","18771265","서울도시철도엔지니어링(주)","18771265","20260410"
"1100000000","서울특별시","TL420D","4호선 혜화(103~128)","4번 출입구 주변","26","서울특별시","종로구","서울특별시 종로구 대학로 지하120","서울특별시 종로구 명륜4가 96-5 4호선 혜화역","37.5833610000","127.0016590000","050000","010000","050000","010000","050000","000000","000000","20230322","18771265","서울도시철도엔지니어링(주)","18771265","20260410"
"1100000000","서울특별시","TL423A","4호선 충무로(1~21)","1,2,8번 출입구 주변","21","서울특별시","중구","서울특별시 중구 퇴계로 지하199","서울특별시 중구 필동2가 16-2 충무로역 3,4호선","37.5615770000","126.9950530000","050000","010000","050000","010000","050000","000000","000000","20241017","18771265","서울도시철도엔지니어링(주)","18771265","20260410"
"1100000000","서울특별시","TL423B","4호선 충무로(22~34)","3,4번 출입구 주변","13","서울특별시","중구","서울특별시 중구 퇴계로 지하199","서울특별시 중구 필동2가 16-2 충무로역 3,4호선","37.5610370000","126.9935310000","050000","010000","050000","010000","050000","000000","000000","20241017","18771265","서울도시철도엔지니어링(주)","18771265","20260410"
"1100000000","서울특별시","TL424A","4호선 명동(1~13)","1번 출입구 주변","13","서울특별시","중구","서울특별시 중구 퇴계로 지하126","서울특별시 중구 충무로2가 109-2 명동역 4호선","37.5610960000","126.9877730000","050000","010000","050000","010000","050000","000000","000000","20230322","18771265","서울도시철도엔지니어링(주)","18771265","20260410"
"1100000000","서울특별시","TL424B","4호선 명동(14~43)","4번 출입구 게이트 내부","30","서울특별시","중구","서울특별시 중구 퇴계로 지하126","서울특별시 중구 충무로2가 109-2 명동역 4호선","37.5607570000","126.9848050000","050000","010000","050000","010000","050000","000000","000000","20230322","18771265","서울도시철도엔지니어링(주)","18771265","20260410"
"1100000000","서울특별시","TL424C","4호선 명동(44~85)","4번 출입구 게이트 내부","42","서울특별시","중구","서울특별시 중구 퇴계로 지하126","서울특별시 중구 충무로2가 109-2 명동역 4호선","37.5607730000","126.9847010000","050000","010000","050000","010000","050000","000000","000000","20230322","18771265","서울도시철도엔지니어링(주)","18771265","20260410"
"1100000000","서울특별시","TL424D","4호선 명동(86~126)","4번 출입구 게이트 내부","41","서울특별시","중구","서울특별시 중구 퇴계로 지하126","서울특별시 중구 충무로2가 109-2 명동역 4호선","37.5608470000","126.9847410000","050000","010000","050000","010000","050000","000000","000000","20230322","18771265","서울도시철도엔지니어링(주)","18771265","20260410"
